user_id,budget,available_days,distance_preference,num_travelers,activity_type,season,start_latitude,start_longitude,selected_attractions,total_time_hours,total_budget
954,21384.15,3,73.64,2,cultural,2,8.66106,79.674705,"['116', '106', '48', '64', '85', '73', '60']",11.09,17257.68
955,36857.33,7,428.59,2,relaxation,2,8.246646,80.608841,"['64', '8', '117', '4', '85', '116', '96', '95', '83', '34', '36', '13']",32.63,34789.31
956,84146.53,3,412.08,4,mixed,1,8.631919,79.969759,"['83', '81', '46', '3', '1', '6', '2']",10.42,55159.77
957,137140.79,3,437.38,2,adventure,3,8.891308,79.595834,"['47', '50', '40', '111', '54', '113', '92']",17.3,91434.2
958,122353.07,2,295.85,3,relaxation,3,7.109698,80.389618,"['34', '35', '33', '36', '95']",11.01,78981.87
959,360928.66,1,475.88,2,historical,1,6.360657,80.690942,"['61', '74', '81', '83', '46']",3.59,272719.97
960,16623.73,3,106.38,2,cultural,2,8.823971,81.444495,"['64', '73', '48', '60', '106', '8', '116']",15.02,13585.74
961,462236.87,14,296.46,2,historical,2,9.702408,81.2197,"['64', '116', '117', '14', '96', '83', '115', '12', '93', '77', '95', '13']",51.12,418838.89
962,19555.24,3,396.49,3,adventure,1,5.957285,80.025568,"['92', '32', '31', '29', '40', '42', '30']",12.5,14655.13
963,102214.6,5,331.67,3,relaxation,1,9.769493,81.126285,"['83', '90', '81', '46', '3', '64', '1', '2', '7', '6', '14', '100']",20.46,94995.48
964,259166.09,3,371.24,2,wildlife,2,6.499918,81.085485,"['85', '35', '53', '122', '32', '55', '31']",12.51,188798.71
965,273000.96,4,489.84,2,relaxation,2,8.510983,80.572451,"['64', '117', '8', '85', '51', '116', '4', '115', '96', '12']",26.57,210363.4
966,74187.88,1,408.36,2,wildlife,3,8.766142,80.402612,"['35', '122', '43', '53', '85']",3.17,47650.02
967,63553.24,3,154.69,2,wildlife,3,7.658496,81.370296,"['35', '53', '122', '43', '15', '34', '11']",17.51,38875.93
968,76623.41,10,394.85,2,beach,2,7.365675,79.624492,"['8', '4', '5', '51', '3', '1', '6', '2', '7', '108', '118', '48']",72.55,72771.59
969,461688.48,3,484.24,1,relaxation,3,7.696031,80.77158,"['34', '33', '13', '95', '35', '9', '96']",11.67,417638.81
970,79589.48,5,228.42,2,relaxation,2,9.548737,79.75347,"['85', '64', '116', '8', '14', '117', '51', '96', '83', '4', '43', '12']",35.48,51574.72
971,24761.36,2,141.95,2,wildlife,2,9.025557,81.111762,"['85', '64', '97', '8', '79']",12.25,20894.08
972,485675.76,5,131.34,2,cultural,3,6.225479,81.552113,"['18', '15', '34', '33', '67', '16', '17', '36', '119', '70', '71', '82']",32.54,432059.32
973,83708.79,2,490.68,4,relaxation,2,6.008019,81.73409,"['117', '4', '64', '51', '8']",9.81,55291.61
974,487600.47,3,183.19,1,beach,2,7.790197,80.631601,"['8', '51', '4', '5', '108', '3', '73']",18.08,305272.98
975,440375.97,3,426.0,3,beach,2,8.368112,80.729195,"['8', '51', '4', '5', '3', '100', '108']",16.41,286825.16
976,212814.21,4,427.16,2,beach,1,8.779335,80.907938,"['3', '1', '2', '6', '7', '90', '8', '51', '100', '5']",12.69,199265.88
977,441781.02,5,436.06,1,cultural,2,6.924213,80.54414,"['73', '48', '71', '64', '115', '106', '82', '119', '60', '116', '15', '34']",39.48,396216.79
978,11604.83,4,161.42,2,adventure,3,6.639224,80.08107,"['40', '54', '113', '31', '32', '50', '29', '47', '92', '30']",14.35,10023.66
979,81224.4,5,53.65,2,historical,1,6.312679,79.961971,"['10', '3', '61', '36', '6', '1', '115', '74', '2', '23', '34', '33']",33.34,68337.49
980,44779.27,5,447.58,3,wildlife,1,8.569815,79.811151,"['85', '35', '122', '43', '92', '83', '105', '53', '104', '46', '81', '1']",37.73,27472.31
981,372566.44,1,189.26,1,relaxation,1,8.236675,81.536624,"['81', '83', '74', '51', '64']",6.08,335080.74
982,29237.17,7,341.54,6,cultural,1,8.842095,81.58629,"['64', '73', '48', '15', '16', '17', '34', '36', '33', '18', '83', '65']",22.44,24028.05
983,38073.08,10,410.53,2,cultural,1,6.498113,79.718548,"['17', '16', '36', '48', '34', '15', '73', '18', '65', '64', '33', '92']",59.09,30460.48
984,10239.59,10,170.84,2,cultural,2,6.497029,81.869008,"['48', '73', '119', '16', '17', '32', '31', '29', '64', '36', '30', '18']",75.97,7829.51
985,106941.83,2,337.62,1,adventure,2,8.52926,79.609987,"['94', '31', '29', '32', '120']",8.66,77883.92
986,450955.73,4,434.67,1,beach,2,7.674761,79.860254,"['8', '51', '4', '5', '3', '1', '6', '2', '118', '7']",30.38,281357.09
987,93687.22,7,258.17,2,wildlife,2,6.322355,80.531909,"['85', '35', '53', '55', '32', '31', '29', '72', '30', '122', '117', '73']",54.87,70205.66
988,192747.46,4,190.82,5,wildlife,2,9.352709,80.120751,"['85', '43', '97', '122', '35', '86', '64', '84', '94', '116']",31.35,152043.95
989,77643.01,1,385.97,2,adventure,3,7.691851,80.109253,"['50', '40', '47', '113', '54']",5.11,67043.93
990,452070.96,3,410.07,2,relaxation,1,9.756314,81.065273,"['83', '81', '90', '3', '46', '1', '2']",9.41,379245.9
991,19070.99,3,206.79,1,beach,3,7.936357,81.459433,"['108', '5', '8', '63', '100', '118', '4']",16.99,16492.05
992,64299.37,2,494.46,8,adventure,3,9.097302,81.151256,"['40', '111', '47', '50', '54']",9.01,56767.14
993,19261.64,1,136.21,2,wildlife,3,6.127492,80.034633,"['35', '53', '10', '122', '17']",7.39,12587.14
994,11383.1,3,413.05,2,relaxation,2,6.359259,81.892398,"['4', '64', '8', '117', '10', '36', '34']",18.41,6951.24
995,171973.02,4,329.39,1,cultural,1,6.806227,81.536835,"['74', '65', '15', '73', '34', '71', '33', '67', '16', '17']",30.44,141524.21
996,58571.72,7,354.04,2,historical,3,7.080708,80.200177,"['36', '34', '95', '10', '96', '33', '13', '12', '11', '9', '14', '67']",40.59,52002.61
997,21802.82,4,463.69,3,beach,3,7.978586,80.599724,"['5', '108', '118', '100', '63', '8', '1', '7', '6', '3']",21.61,17473.15
998,36950.46,4,434.37,1,historical,2,8.406341,79.550841,"['64', '116', '117', '96', '95', '83', '34', '36', '115', '14']",20.47,24181.1
999,143208.69,3,212.52,1,relaxation,3,9.567743,80.766576,"['100', '14', '96', '12', '77', '101', '93']",16.64,97088.32
1000,32493.0,3,167.15,5,relaxation,1,8.371079,79.944099,"['83', '46', '81', '96', '3', '95', '12']",20.57,23160.74
1001,181257.45,5,325.84,2,beach,3,8.437631,80.088155,"['5', '100', '108', '118', '56', '63', '8', '3', '96', '51', '1', '6']",37.14,118106.86
1002,361281.17,3,268.85,3,wildlife,2,7.753961,81.727904,"['85', '35', '73', '53', '122', '51', '71']",10.47,327201.46
1003,18827.89,7,204.29,2,historical,2,9.505529,81.096362,"['64', '14', '83', '96', '95', '116', '117', '34', '13', '36', '8', '46']",37.81,15282.86
1004,62091.42,4,318.49,5,relaxation,3,7.244837,79.847286,"['36', '5', '34', '95', '10', '96', '35', '33', '13', '118']",19.39,47070.06
1005,132106.29,1,385.09,1,historical,3,7.859146,81.76865,"['34', '13', '67', '96', '9']",5.71,96348.19
1006,39487.74,3,416.77,5,beach,1,7.548015,80.924246,"['1', '3', '7', '2', '6', '90', '5']",15.83,33929.19
1007,416577.24,7,474.51,6,relaxation,1,6.608148,81.382576,"['7', '2', '1', '3', '6', '61', '81', '74', '83', '46', '34', '10']",37.75,296934.05
1008,58367.53,2,265.65,4,wildlife,3,6.065725,80.547267,"['35', '53', '122', '10', '43']",14.78,35804.61
1009,431671.81,2,256.4,3,adventure,3,8.585062,81.417755,"['111', '40', '47', '50', '54']",11.39,362174.69
1010,151989.72,3,56.94,4,cultural,2,9.650065,79.587338,"['116', '64', '101', '106', '121', '85', '107']",16.11,115605.24
1011,149520.01,7,461.2,2,adventure,3,8.728523,81.775033,"['40', '47', '111', '50', '54', '113', '92', '31', '32', '29', '99', '102']",30.32,98582.04
1012,129907.43,1,384.05,3,beach,2,8.692097,81.622078,"['51', '8', '4', '100', '5']",6.99,104887.43
1013,27478.43,3,144.81,5,historical,1,8.178586,79.589227,"['46', '83', '81', '96', '95', '36', '12']",16.36,17029.87
1014,358326.19,2,480.31,2,relaxation,1,9.693178,81.265719,"['83', '81', '90', '3', '1']",9.37,217830.67
1015,95003.76,7,409.46,4,beach,1,7.143152,81.117219,"['1', '7', '2', '3', '6', '108', '90', '4', '5', '8', '63', '92']",49.07,79848.74
1016,94919.48,2,140.19,3,historical,2,8.276869,80.153678,"['116', '64', '96', '117', '12']",15.08,60749.52
1017,425095.52,4,330.34,6,beach,3,9.666828,81.544744,"['100', '108', '5', '63', '118', '8', '56', '51', '90', '4']",20.06,401095.47
1018,139485.82,4,455.64,2,cultural,3,6.430097,79.602722,"['17', '16', '36', '15', '34', '33', '18', '67', '70', '59']",21.92,121964.87
1019,29487.63,7,467.62,2,mixed,3,9.125497,79.621236,"['96', '14', '95', '36', '34', '10', '5', '13', '12', '33', '108', '35']",31.01,22748.4
1020,208280.27,7,216.29,2,mixed,1,6.426405,81.338396,"['7', '2', '1', '3', '6', '61', '74', '81', '83', '108', '10', '4']",44.5,152242.85
1021,23521.49,7,458.66,2,adventure,1,6.847671,80.220956,"['92', '31', '32', '29', '40', '30', '42', '54', '98', '55', '62', '102']",43.75,18913.67
1022,138772.37,2,357.82,4,beach,3,9.199061,80.123063,"['100', '5', '108', '118', '56']",12.77,83358.59
1023,43541.85,10,183.3,2,mixed,3,6.881628,81.753091,"['108', '34', '10', '95', '36', '33', '96', '13', '5', '35', '53', '4']",77.8,27713.24
1024,61673.99,2,380.77,3,adventure,3,7.71606,79.51654,"['50', '47', '40', '113', '54']",14.4,52224.0
1025,57681.36,7,445.62,2,historical,2,9.672153,80.928634,"['64', '117', '116', '14', '96', '83', '95', '34', '13', '12', '36', '10']",41.04,51650.01
1026,26769.23,1,366.97,2,wildlife,1,8.256594,81.335772,"['35', '122', '85', '53', '43']",7.81,18854.08
1027,95033.17,4,231.61,3,mixed,2,7.987613,79.934586,"['64', '85', '117', '116', '8', '96', '115', '51', '95', '4']",19.72,63898.85
1028,51941.07,4,409.97,6,cultural,3,5.922656,80.919641,"['18', '15', '34', '16', '17', '36', '33', '67', '70', '59']",23.75,41617.2
1029,129471.88,3,411.62,2,beach,3,6.429936,80.865023,"['108', '5', '118', '63', '56', '100', '1']",10.01,106266.52
1030,23874.18,3,69.64,2,mixed,1,8.286249,80.202069,"['83', '81', '96', '46', '12', '95', '13']",20.41,17942.22
1031,427329.34,4,174.18,2,mixed,2,8.820315,80.036499,"['85', '116', '64', '8', '117', '51', '96', '83', '12', '43']",25.55,398428.09
1032,224726.12,5,368.97,2,adventure,2,9.313464,80.23366,"['86', '94', '88', '99', '31', '29', '32', '52', '102', '120', '30', '55']",21.16,192424.02
1033,26125.15,3,360.67,1,adventure,3,6.224673,79.914589,"['40', '47', '50', '54', '113', '31', '32']",11.88,19461.75
1034,176995.69,5,123.21,2,wildlife,1,6.31443,81.329492,"['53', '19', '35', '7', '25', '26', '27', '28', '2', '91', '61', '1']",30.39,164656.11
1035,92057.48,1,451.63,5,relaxation,3,8.110296,80.673829,"['96', '13', '34', '9', '95']",5.45,62101.78
1036,52175.64,10,213.03,3,relaxation,3,8.64208,81.438252,"['96', '95', '13', '34', '14', '12', '11', '108', '33', '36', '5', '35']",46.06,38362.27
1037,113838.64,10,50.47,2,wildlife,3,8.230482,80.059914,"['122', '96', '35', '43', '12', '85', '95', '106', '109', '13', '9', '49']",69.13,86883.08
1038,112238.96,4,355.5,2,adventure,2,6.690951,80.970121,"['32', '31', '30', '29', '55', '62', '120', '45', '41', '102']",28.2,84386.96
1039,453562.94,5,264.01,1,cultural,2,7.473433,81.413772,"['73', '71', '64', '48', '60', '119', '106', '116', '115', '82', '15', '67']",36.25,410569.97
1040,24450.14,7,54.85,1,wildlife,3,6.540187,81.586887,"['53', '89', '40', '108', '35', '62', '63', '18', '30', '4', '119', '25']",25.75,21625.56
1041,36608.92,5,296.85,1,adventure,3,8.247611,79.952263,"['40', '50', '47', '54', '113', '92', '31', '29', '111', '32', '30', '96']",34.95,29747.33
1042,327710.82,3,216.15,4,historical,1,8.779774,80.224308,"['83', '81', '46', '96', '12', '74', '64']",23.55,219115.09
1043,42918.16,5,220.21,1,cultural,2,7.054756,80.54046,"['73', '48', '64', '119', '15', '34', '71', '106', '16', '17', '33', '36']",31.89,31806.81
1044,91033.14,5,396.24,2,relaxation,3,6.588283,79.910306,"['10', '36', '34', '5', '95', '33', '35', '118', '96', '13', '108', '12']",19.79,73937.58
1045,18818.29,1,115.51,4,mixed,2,7.820861,81.173479,"['117', '64', '8', '51', '11']",7.78,14607.86
1046,42939.97,4,151.92,2,wildlife,1,6.02488,79.580409,"['1', '35', '6', '3', '2', '53', '92', '7', '122', '23']",22.1,40412.96
1047,125497.58,3,214.67,8,mixed,3,9.523114,80.738008,"['100', '14', '96', '12', '77', '13', '101']",12.12,90134.35
1048,91690.18,5,267.27,3,wildlife,1,7.932758,81.256878,"['35', '85', '122', '92', '105', '53', '43', '26', '75', '83', '25', '81']",25.25,59151.31
1049,217457.44,1,445.83,1,beach,2,8.335184,80.622181,"['8', '51', '4', '5', '100']",7.55,138209.93
1050,26325.36,2,130.7,6,cultural,2,8.467514,81.266481,"['64', '73', '60', '48', '71']",14.34,21976.49
1051,26546.13,3,363.61,1,wildlife,1,8.086288,79.71433,"['35', '122', '85', '92', '43', '83', '46']",14.39,23972.47
1052,497477.65,2,458.32,8,cultural,2,6.868375,79.620632,"['48', '73', '115', '71', '64']",10.83,444150.5
1053,462558.57,7,235.58,1,cultural,2,7.93572,80.407618,"['73', '48', '64', '106', '60', '116', '71', '115', '15', '34', '33', '119']",50.88,393115.0
1054,359789.73,3,341.82,1,relaxation,2,8.708197,80.653709,"['64', '8', '85', '116', '51', '117', '4']",20.05,250582.65
1055,306585.34,1,62.93,1,adventure,3,6.153278,79.97627,"['47', '50', '113', '120', '55']",6.7,270159.65
1056,316264.61,4,111.73,2,wildlife,2,8.60713,80.187833,"['85', '43', '122', '94', '116', '35', '106', '88', '97', '64']",29.67,245987.96
1057,189140.47,2,427.99,6,mixed,1,7.738517,81.435541,"['81', '3', '1', '2', '7']",13.55,152709.46
1058,143203.4,10,228.25,3,beach,3,7.175748,79.981838,"['5', '118', '108', '56', '63', '3', '1', '6', '2', '100', '7', '16']",74.43,111262.68
1059,309059.15,2,375.59,2,mixed,1,9.771388,80.55886,"['83', '81', '90', '46', '3']",15.12,260226.9
1060,36221.83,4,254.87,5,cultural,2,8.660448,79.629502,"['48', '64', '116', '106', '73', '60', '71', '16', '17', '15']",27.02,24579.51
1061,64240.27,5,444.21,2,relaxation,3,5.983416,80.087975,"['10', '36', '34', '95', '5', '33', '35', '96', '118', '108', '13', '53']",23.87,38641.02
1062,97934.91,5,413.28,1,historical,1,7.035004,79.861454,"['83', '81', '46', '61', '74', '36', '34', '10', '95', '33', '96', '117']",25.87,63202.92
1063,142412.89,4,178.03,1,relaxation,2,6.233421,79.963167,"['117', '115', '10', '3', '6', '1', '4', '2', '36', '118']",14.89,94837.67
1064,205312.43,4,329.73,2,cultural,2,7.009344,80.275085,"['73', '48', '71', '115', '64', '106', '116', '60', '119', '82']",29.57,127841.62
1065,41144.8,3,458.52,1,adventure,1,8.098771,80.738157,"['92', '42', '98', '87', '31', '29', '32']",14.76,39078.6
1066,54094.78,10,137.88,2,adventure,2,8.92531,79.715743,"['86', '31', '29', '102', '32', '94', '52', '30', '88', '92', '45', '85']",69.24,37571.44
1067,109788.73,4,179.38,2,mixed,1,7.526321,80.976507,"['81', '74', '83', '3', '7', '1', '2', '6', '34', '33']",28.1,103071.86
1068,480936.9,2,358.9,4,relaxation,2,9.103543,80.255349,"['64', '85', '116', '8', '117']",14.77,295200.69
1069,106130.29,3,74.96,2,historical,3,6.65919,79.656644,"['36', '10', '34', '33', '95', '115', '17']",15.36,84272.0
1070,37633.22,7,332.3,1,beach,2,6.681805,81.8017,"['4', '8', '108', '7', '1', '51', '2', '5', '6', '3', '32', '31']",39.23,35470.83
1071,296772.54,1,116.03,4,beach,3,6.282682,80.133748,"['118', '5', '56', '6', '3']",5.44,206324.11
1072,110796.19,3,154.4,2,mixed,1,6.597768,81.371512,"['7', '2', '1', '61', '3', '6', '74']",9.0,87031.43
1073,15942.81,7,268.78,1,wildlife,3,8.330929,80.739747,"['35', '96', '95', '40', '16', '17', '122', '53', '36', '15', '14', '38']",37.37,13317.91
1074,94034.35,4,235.02,3,mixed,1,5.971637,81.685089,"['7', '2', '1', '6', '61', '3', '74', '81', '10', '83']",27.17,77686.87
1075,82581.24,3,356.26,2,wildlife,1,7.999784,81.768486,"['35', '85', '122', '53', '92', '43', '105']",16.6,50000.86
1076,490009.86,4,93.49,2,cultural,3,6.127806,80.469222,"['18', '16', '17', '36', '34', '15', '33', '10', '82', '65']",24.38,322339.46
1077,370124.78,7,348.32,3,mixed,3,7.125032,80.938024,"['34', '33', '35', '95', '10', '13', '108', '36', '9', '11', '96', '67']",45.06,296824.72
1078,62242.15,4,164.44,2,cultural,3,8.858521,80.336653,"['121', '15', '34', '101', '77', '33', '16', '17', '59', '36']",31.96,48199.82
1079,49048.38,3,436.78,4,mixed,1,7.26469,81.038945,"['1', '3', '7', '2', '6', '83', '81']",18.13,35795.87
1080,124358.83,5,150.66,2,relaxation,3,7.789426,81.785672,"['67', '11', '108', '34', '13', '33', '9', '95', '35', '96', '12', '77']",15.07,87179.12
1081,391407.07,2,148.71,2,mixed,3,9.611659,81.409249,"['100', '93', '77', '14', '96']",15.22,356476.96
1082,433024.6,5,117.84,2,cultural,2,9.376165,79.688493,"['116', '64', '106', '60', '48', '101', '73', '121', '85', '86', '97', '77']",35.46,400293.78
1083,44836.72,2,184.12,1,adventure,1,9.005893,80.391446,"['92', '98', '87', '42', '94']",7.14,33697.39
1084,69624.42,7,335.66,4,relaxation,1,8.844695,80.92712,"['83', '81', '46', '3', '1', '64', '7', '2', '90', '6', '96', '8']",28.26,63579.51
1085,16756.13,1,355.84,2,cultural,1,9.172983,79.521933,"['64', '74', '15', '16', '17']",3.97,11311.1
1086,114241.43,10,362.46,3,historical,2,6.089288,81.741738,"['117', '64', '10', '116', '34', '115', '33', '95', '36', '96', '13', '61']",64.06,80752.94
1087,119012.28,5,275.52,2,historical,3,9.482424,79.613847,"['14', '96', '12', '95', '13', '34', '9', '101', '33', '11', '36', '77']",20.15,88223.98
1088,110879.72,5,333.29,4,adventure,2,8.329063,80.199247,"['31', '94', '29', '32', '88', '30', '102', '86', '55', '120', '41', '52']",20.38,84931.54
1089,357659.15,3,485.42,4,wildlife,2,6.267358,80.514878,"['85', '35', '53', '122', '55', '32', '31']",11.92,236511.22
1090,48262.06,4,201.51,1,relaxation,1,7.535382,80.072931,"['3', '83', '81', '1', '46', '6', '2', '7', '95', '34']",23.7,35230.12
1091,54397.29,4,177.42,8,relaxation,3,6.305954,81.215707,"['10', '53', '108', '34', '63', '33', '36', '35', '95', '5']",28.91,36863.61
1092,137153.97,2,153.92,2,beach,2,8.587755,80.313367,"['8', '51', '4', '94', '100']",12.7,84904.28
1093,249928.61,1,98.21,1,cultural,1,7.171988,81.443116,"['71', '74', '73', '67', '65']",7.28,199086.01
1094,20797.12,7,272.22,1,adventure,2,6.215185,81.419544,"['32', '31', '29', '30', '62', '55', '40', '45', '102', '92', '72', '54']",44.15,18170.54
1095,61389.48,1,155.5,2,historical,3,7.678972,81.032061,"['13', '34', '9', '11', '33']",3.44,54832.0
1096,10911.6,2,280.52,2,beach,3,7.869453,80.940553,"['5', '108', '118', '8', '100']",10.55,7033.09
1097,16812.68,4,113.02,6,historical,2,7.159192,79.586262,"['36', '95', '117', '34', '10', '96', '115', '48', '64', '33']",23.72,10257.47
1098,335859.03,7,107.02,2,beach,1,6.78415,79.788592,"['3', '6', '1', '2', '7', '5', '118', '92', '56', '26', '23', '24']",32.02,300833.27
1099,281193.39,1,140.45,3,adventure,2,6.425364,80.553773,"['55', '32', '31', '29', '120']",7.73,236731.95
1100,93818.38,3,262.26,2,cultural,3,7.927628,79.816543,"['15', '34', '16', '17', '36', '33', '59']",11.74,58595.55
1101,17607.18,5,181.8,4,cultural,1,6.106826,80.873823,"['18', '16', '17', '36', '15', '34', '65', '119', '48', '73', '7', '33']",21.36,13929.48
1102,104539.37,10,366.86,1,beach,1,8.013734,81.005524,"['1', '3', '7', '2', '6', '90', '8', '108', '5', '4', '51', '92']",65.13,91398.12
1103,19986.21,3,197.83,8,adventure,2,8.132052,80.464499,"['31', '29', '32', '102', '30', '45', '94']",13.0,12651.97
1104,194409.2,4,232.99,2,adventure,2,8.750774,80.739213,"['88', '94', '86', '52', '102', '31', '29', '99', '32', '30']",20.48,141305.69
1105,66679.84,3,205.99,3,relaxation,1,6.440061,80.166112,"['3', '1', '6', '2', '7', '61', '10']",22.56,56003.54
1106,47550.87,1,223.47,1,beach,2,8.037717,81.030605,"['8', '51', '4', '5', '108']",4.71,41293.04
1107,75951.36,7,348.03,2,beach,3,7.443059,80.011563,"['5', '108', '118', '56', '63', '100', '3', '1', '6', '2', '7', '8']",53.48,63801.69
1108,138874.83,5,331.84,1,wildlife,3,8.843271,80.174178,"['43', '35', '122', '53', '85', '96', '12', '109', '95', '14', '15', '107']",35.09,106595.25
1109,146430.96,3,118.16,2,mixed,2,8.523238,79.679926,"['85', '116', '64', '96', '8', '46', '117']",23.66,126045.11
1110,70316.55,4,132.12,3,beach,3,7.313197,79.532819,"['5', '118', '56', '108', '3', '17', '16', '36', '6', '38']",14.02,49139.63
1111,20994.42,5,218.78,1,wildlife,2,6.459373,79.667701,"['85', '35', '31', '32', '29', '48', '30', '72', '53', '73', '55', '122']",36.66,12694.93
